0.0771003472411	0.178797942169	0.291754593479	0.325625050758	0.188294183759	0.174211193005	0.285041572814	0.221222955542	0.130289226298	0.0721419776422	
0.133678315715	0.240105337879	0.365347048907	0.49853370194	0.388694251033	0.418844140804	0.409241475516	0.312303515284	0.208841820577	0.0999862187212	
0.152959544181	0.275044036886	0.307596042572	0.376471632178	0.450491323098	0.410521545804	0.384384384419	0.27522942735	0.179563698061	0.104276163402	
0.229777080587	0.362579285853	0.320711973712	0.275789309804	0.305698482999	0.386505840841	0.349595197067	0.267692972582	0.212195916082	0.116999188367	
0.206735932808	0.3912470698	0.411837438167	0.416186897074	0.314285812415	0.37800581763	0.267635547546	0.228971454558	0.19486961799	0.116948540299	
0.165599187209	0.324208355519	0.571248685685	0.465465884563	0.558347389749	0.319977587567	0.200505963318	0.146759888305	0.228691204616	0.206390520372	
0.188707017438	0.384086641878	0.593654816701	0.884951353676	0.647647181723	0.519161416007	0.26782715854	0.254792776159	0.413672806396	0.345894631857	
0.349216045017	0.392624153968	0.508287249323	0.726165214846	1.0	0.899794003597	0.583898486631	0.468206742191	0.655775943225	0.802964359322	
0.449559345453	0.535868386312	0.424616612574	0.635382737157	0.952761433272	0.679363968664	0.604273582594	0.944694500399	0.885248497654	0.631061218242	
0.217215188278	0.413471167147	0.439260987378	0.386361718949	0.393714315087	0.550524503421	0.474799998729	0.488580019043	0.633056827138	0.417946569022	
