0.0693700504078	0.100122312289	0.104098407187	0.115738381682	0.0930411446762	0.0957918176074	0.0952686772581	0.0865061349607	0.0911608566397	0.0968165927784	0.102923393889	0.230001113189	0.230058988624	0.121309493611	0.0907839810802	0.0926526195441	0.0916728201728	0.0974665792037	0.08293165405	0.0975950705138	0.100259449205	0.116149017441	0.105960382958	0.132990329966	0.104517603453	0.0900457868605	0.120468295212	0.105126958217	0.120596794391	0.112228879882	0.119417300506	0.122056906242	0.118901993231	0.122744034707	0.12206296675	0.127237470515	0.117651418849	0.118206875791	0.0785594415388	0.0651507293669	
0.113108745271	0.158559057347	0.17504044721	0.159155925813	0.158237085979	0.132303463378	0.159180599465	0.144695058006	0.152146131625	0.150652741384	0.165460992379	0.350795651045	0.3727532881	0.161035201283	0.139771313821	0.142896706235	0.162912872168	0.138953739268	0.141996208653	0.152349654855	0.161476642336	0.152822799894	0.182665304774	0.183082960435	0.185866159236	0.170173154866	0.161549048937	0.198604178483	0.177524029539	0.176210900742	0.198410210837	0.188918211327	0.180510072156	0.194995719101	0.191988635365	0.202012789091	0.214636107922	0.200425930931	0.205808820885	0.0927192589182	
0.100040216018	0.160345115522	0.165563019074	0.159486286704	0.137536131008	0.140371533409	0.135977565385	0.158061467773	0.148224161936	0.168004454246	0.166403755125	0.35573805532	0.368960857042	0.185143418911	0.142026541947	0.144884195672	0.146905741926	0.147241585016	0.134407881428	0.150828589253	0.161968984213	0.143959899833	0.167405090372	0.194574282169	0.185722165103	0.1744311094	0.182741160809	0.179728467007	0.165703048326	0.194489141847	0.187754555209	0.209134731782	0.248390890551	0.197422503514	0.227159220773	0.192118350782	0.205401790893	0.243840973459	0.219897446474	0.154445355112	
0.107479544333	0.161159187285	0.162588991806	0.15721860022	0.148501638118	0.139029202316	0.140230381462	0.14058052539	0.172401751654	0.144103309635	0.168089780513	0.341565225494	0.382952889671	0.215907130668	0.148358863976	0.164591636501	0.152577566119	0.159699037745	0.14296414003	0.159829848111	0.162706628127	0.168041110455	0.180835243999	0.19161085351	0.200792425678	0.190690505666	0.203305095567	0.216227559548	0.266116526229	0.329852848161	0.372815890331	0.342952559808	0.28345144828	0.264180959956	0.230470452498	0.212113915818	0.205001337827	0.213266580924	0.240412712856	0.147654274979	
0.103338478879	0.189451714257	0.171789601587	0.16759865654	0.149960311578	0.1513946807	0.151817518181	0.156435545641	0.140307771174	0.144480417248	0.160983294558	0.329131691446	0.374437147243	0.218712470285	0.176265772872	0.193721029575	0.167156637082	0.15284395938	0.151082896968	0.181820420091	0.166046597999	0.180580709447	0.179658497555	0.213668092695	0.209770621036	0.204333404874	0.234532677486	0.283719916574	0.405112245342	0.467520607382	0.446939089063	0.414917597652	0.399621858352	0.361070735942	0.312286989256	0.284316184849	0.238794358083	0.238900686199	0.236913246949	0.150761484898	
0.115415262222	0.183684234652	0.169218516004	0.159253821932	0.165666214937	0.150737057338	0.150176814696	0.142470677746	0.163467697845	0.138713737487	0.172823344717	0.338887387691	0.348930942991	0.232796066023	0.186594178511	0.177642605002	0.175992953154	0.16020565225	0.17699770934	0.157841456643	0.198218186205	0.178130635426	0.19484153111	0.212824010069	0.205437261663	0.212939229818	0.226461828666	0.337867435881	0.385215196352	0.333427841452	0.251597929064	0.269157087113	0.291532396042	0.317523300702	0.342612755202	0.347693517687	0.326289388406	0.321196116358	0.278018578644	0.157552131901	
0.17345383832	0.247940581756	0.191668640717	0.161121437438	0.153686641296	0.183375938891	0.159758790222	0.153509207227	0.15403819358	0.173330268667	0.198568372635	0.331011180637	0.365928512047	0.203317641141	0.215189704249	0.172671983906	0.187321943132	0.166097220863	0.16783187172	0.162167137973	0.186083670968	0.186838382812	0.227310201087	0.220576372969	0.21634996019	0.199627669073	0.23863541411	0.300299867147	0.323004985763	0.183752824611	0.159542674268	0.13772229159	0.165151183581	0.192021090886	0.233665806387	0.287507587196	0.401809986286	0.403809531814	0.348492164045	0.193885713672	
0.211882953551	0.31113550835	0.243820596628	0.185485832641	0.178762650904	0.200169132011	0.157040197904	0.157305431606	0.168977507623	0.152817460329	0.254151045152	0.418340297482	0.453203152666	0.387317169272	0.288014437925	0.229413838237	0.173348465182	0.165055026194	0.155881454452	0.193387588721	0.187662913957	0.219289991411	0.202600897735	0.238967903385	0.213604783646	0.223465283446	0.259771460685	0.297093079886	0.228666888993	0.195745582718	0.143032390389	0.155817944676	0.121099890178	0.151853490018	0.168268401134	0.212851969359	0.277986825373	0.400480245025	0.384684895548	0.180835750436	
0.181943258838	0.320976454949	0.329237780652	0.251018594248	0.21149146777	0.200408218777	0.178154034246	0.193232220084	0.176144669971	0.211759298846	0.343139805467	0.455353548822	0.426735637691	0.391888325093	0.354944724968	0.272142876363	0.195678308068	0.154549941756	0.159283273547	0.189365474616	0.198338564072	0.216281121362	0.196218557189	0.203607022115	0.229726974842	0.271756917114	0.310767392846	0.247474830602	0.194352779696	0.151742207123	0.154843951688	0.130633679651	0.141885464682	0.142168682711	0.147635765226	0.155155050066	0.226699034246	0.32717962487	0.351529946178	0.164593751737	
0.133751256503	0.312616404197	0.448594809443	0.459321416391	0.4042640791	0.290061079068	0.237464890092	0.203108273503	0.202150381837	0.297399134098	0.393513515511	0.338037409326	0.244609761107	0.251076315319	0.270460446289	0.254445001331	0.225441470641	0.167525816728	0.189254925351	0.175908680437	0.202146565418	0.171312593215	0.207294269528	0.184852725307	0.226510610859	0.337523216637	0.334816449128	0.205543415163	0.139602541986	0.13166441829	0.130165695252	0.149090341199	0.16118250081	0.151153679369	0.152987859305	0.170517049229	0.197250497715	0.339748045229	0.330949091931	0.141263381907	
